epoch,char_1_accuracy,char_1_loss,char_2_accuracy,char_2_loss,char_3_accuracy,char_3_loss,char_4_accuracy,char_4_loss,char_5_accuracy,char_5_loss,char_6_accuracy,char_6_loss,loss,val_char_1_accuracy,val_char_1_loss,val_char_2_accuracy,val_char_2_loss,val_char_3_accuracy,val_char_3_loss,val_char_4_accuracy,val_char_4_loss,val_char_5_accuracy,val_char_5_loss,val_char_6_accuracy,val_char_6_loss,val_loss
0,0.4418937563896179,1.9950370788574219,0.35451874136924744,2.3360276222229004,0.3219124972820282,2.4559786319732666,0.3224624991416931,2.4484872817993164,0.3628999888896942,2.3021042346954346,0.4750249981880188,1.8733280897140503,13.410961151123047,0.7971875071525574,0.6443705558776855,0.6908749938011169,1.0344033241271973,0.6354374885559082,1.1942720413208008,0.6471250057220459,1.1682400703430176,0.7048749923706055,0.9676758050918579,0.8224999904632568,0.5447556972503662,5.553717136383057
1,0.8946312665939331,0.32760366797447205,0.8234999775886536,0.5751273036003113,0.7899187207221985,0.677885890007019,0.7935624718666077,0.6669151782989502,0.8292375206947327,0.557494044303894,0.9058812260627747,0.2890438437461853,3.0940675735473633,0.9173750281333923,0.22987668216228485,0.8553125262260437,0.4672791361808777,0.8294374942779541,0.5328804850578308,0.8396250009536743,0.5105761289596558,0.8637499809265137,0.4625736474990845,0.9199374914169312,0.23050881922245026,2.4336960315704346
2,0.9457812309265137,0.16245406866073608,0.9077249765396118,0.29317912459373474,0.8894187211990356,0.3438342213630676,0.8921250104904175,0.3371655344963074,0.9098687767982483,0.2901618778705597,0.9503250122070312,0.1475968211889267,1.5743917226791382,0.9391875267028809,0.16861392557621002,0.9000625014305115,0.31354692578315735,0.8783749938011169,0.3593748211860657,0.8837500214576721,0.35429805517196655,0.901687502861023,0.296134352684021,0.9440000057220459,0.14712275564670563,1.6390901803970337
3,0.9629625082015991,0.10916359722614288,0.9366687536239624,0.19625040888786316,0.9237124919891357,0.2295415997505188,0.9258249998092651,0.22449319064617157,0.9366499781608582,0.19582030177116394,0.9657187461853027,0.0991535559296608,1.0544228553771973,0.9467499852180481,0.14260165393352509,0.9084374904632568,0.2862052917480469,0.8914999961853027,0.3297833502292633,0.8989375233650208,0.30152520537376404,0.9140625,0.2609633803367615,0.9501875042915344,0.12734580039978027,1.4484241008758545
4,0.9716625213623047,0.08033811300992966,0.9530812501907349,0.1417275220155716,0.9434687495231628,0.165907084941864,0.9455124735832214,0.1616472601890564,0.9521312713623047,0.14234799146652222,0.9742749929428101,0.07392385601997375,0.7658930420875549,0.9411875009536743,0.14182014763355255,0.8984375,0.2841200828552246,0.8931249976158142,0.29714688658714294,0.8951249718666077,0.29625576734542847,0.9157500267028809,0.23597632348537445,0.9476875066757202,0.11894816160202026,1.3742671012878418
5,0.9789562225341797,0.059815019369125366,0.9657187461853027,0.10214443504810333,0.9596375226974487,0.11823952943086624,0.9608312249183655,0.1157621443271637,0.9659687280654907,0.10144611448049545,0.9809874892234802,0.054539356380701065,0.5519464612007141,0.9440624713897705,0.13180199265480042,0.9120000004768372,0.25951260328292847,0.9006249904632568,0.279329776763916,0.90625,0.2702832520008087,0.9196875095367432,0.231411412358284,0.9492499828338623,0.11807087808847427,1.2904099225997925
6,0.9854687452316284,0.042386580258607864,0.9763625264167786,0.07192108035087585,0.9729999899864197,0.08041714131832123,0.973618745803833,0.07900555431842804,0.9768562316894531,0.07069776952266693,0.9868312478065491,0.038893286138772964,0.383320689201355,0.9361249804496765,0.14184215664863586,0.9096875190734863,0.25590527057647705,0.8985000252723694,0.2928984463214874,0.9038749933242798,0.27450811862945557,0.9148749709129333,0.23733437061309814,0.9499375224113464,0.11709898710250854,1.3195873498916626
